geo_id,police_stations,fire_stations,public_schools,parks,commercial_establishments,number_of_police_killings,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
1400000US17031260100,1,7,72,9,37.0,0.0,3.0,143.0,298.0,31.0,0.0,6.0,144.0,1.0,62.0,65.0,3.0,5.0,0.0,14.0,3.0,0.0,2.0,77.0,383.0,,0.0,,0.0,11.0,0.0,108.0,1.0,0.0,17.0,84.0,6.0,1.0,278.0,39.0
1400000US17031260200,1,6,67,10,40.0,0.0,3.0,130.0,418.0,53.0,0.0,11.0,189.0,2.0,41.0,208.0,6.0,7.0,1.0,36.0,3.0,1.0,2.0,73.0,664.0,,0.0,,0.0,19.0,0.0,104.0,2.0,0.0,23.0,154.0,5.0,0.0,318.0,52.0
1400000US17031260300,2,6,69,8,26.0,0.0,4.0,156.0,486.0,63.0,1.0,15.0,205.0,0.0,31.0,39.0,2.0,9.0,1.0,15.0,0.0,1.0,1.0,70.0,557.0,,0.0,,0.0,17.0,0.0,127.0,3.0,0.0,21.0,90.0,4.0,4.0,221.0,54.0
1400000US17031260400,2,6,62,10,26.0,0.0,4.0,116.0,400.0,40.0,0.0,11.0,186.0,1.0,17.0,36.0,2.0,13.0,1.0,14.0,0.0,1.0,0.0,73.0,317.0,,0.0,,1.0,9.0,0.0,99.0,184.0,1.0,11.0,97.0,4.0,1.0,180.0,44.0
1400000US17031260500,2,6,57,8,27.0,0.0,8.0,171.0,641.0,83.0,1.0,11.0,261.0,1.0,133.0,56.0,5.0,16.0,0.0,42.0,0.0,3.0,4.0,117.0,617.0,,0.0,,0.0,17.0,0.0,162.0,351.0,0.0,27.0,182.0,4.0,0.0,232.0,107.0
1400000US17031260600,3,6,64,9,11.0,0.0,2.0,187.0,649.0,76.0,0.0,9.0,241.0,5.0,47.0,77.0,3.0,12.0,0.0,24.0,2.0,2.0,6.0,93.0,586.0,,0.0,,0.0,14.0,0.0,136.0,1.0,0.0,27.0,109.0,3.0,0.0,281.0,79.0
1400000US17031260700,2,6,63,10,26.0,0.0,1.0,278.0,799.0,71.0,1.0,12.0,295.0,3.0,206.0,162.0,9.0,15.0,0.0,54.0,1.0,2.0,5.0,110.0,1410.0,,0.0,,1.0,15.0,0.0,222.0,1.0,0.0,72.0,319.0,13.0,0.0,547.0,108.0
1400000US17031260800,2,6,63,13,40.0,0.0,1.0,226.0,786.0,66.0,4.0,15.0,304.0,2.0,61.0,71.0,27.0,16.0,0.0,50.0,2.0,0.0,0.0,129.0,1806.0,,0.0,,1.0,17.0,0.0,202.0,2.0,0.0,58.0,205.0,7.0,0.0,328.0,132.0
1400000US17031260900,2,6,65,18,15.0,0.0,6.0,138.0,448.0,61.0,0.0,18.0,195.0,0.0,24.0,56.0,10.0,10.0,0.0,18.0,0.0,2.0,6.0,78.0,377.0,,0.0,,1.0,15.0,0.0,100.0,0.0,0.0,8.0,127.0,3.0,2.0,188.0,66.0
1400000US17031261000,3,6,63,13,11.0,0.0,7.0,175.0,508.0,66.0,1.0,22.0,294.0,7.0,22.0,70.0,0.0,5.0,0.0,21.0,1.0,0.0,0.0,104.0,295.0,,0.0,,0.0,25.0,0.0,140.0,485.0,0.0,16.0,143.0,9.0,2.0,243.0,59.0
1400000US17031270500,2,6,70,14,4.0,1.0,4.0,277.0,762.0,80.0,1.0,15.0,257.0,4.0,64.0,80.0,4.0,12.0,0.0,28.0,1.0,2.0,5.0,117.0,584.0,,0.0,,3.0,29.0,0.0,165.0,0.0,0.0,21.0,162.0,6.0,2.0,315.0,97.0
1400000US17031271200,2,5,78,14,13.0,0.0,2.0,135.0,352.0,27.0,0.0,7.0,122.0,2.0,22.0,44.0,6.0,15.0,0.0,14.0,1.0,0.0,0.0,51.0,272.0,,0.0,,1.0,7.0,0.0,109.0,0.0,0.0,12.0,92.0,5.0,0.0,266.0,41.0
1400000US17031271300,2,5,74,13,2.0,0.0,3.0,203.0,539.0,36.0,1.0,10.0,197.0,1.0,74.0,51.0,34.0,4.0,0.0,15.0,0.0,0.0,0.0,81.0,479.0,,0.0,,0.0,12.0,0.0,96.0,0.0,0.0,47.0,90.0,8.0,2.0,236.0,55.0
1400000US17031271400,2,5,72,14,14.0,1.0,4.0,122.0,319.0,28.0,0.0,4.0,133.0,1.0,26.0,53.0,2.0,9.0,0.0,5.0,0.0,0.0,1.0,56.0,176.0,,0.0,,0.0,6.0,0.0,96.0,0.0,0.0,14.0,74.0,4.0,1.0,152.0,41.0
1400000US17031271500,2,6,70,17,7.0,0.0,3.0,96.0,292.0,33.0,0.0,4.0,150.0,1.0,24.0,26.0,1.0,9.0,0.0,10.0,0.0,3.0,0.0,48.0,303.0,,0.0,,0.0,9.0,0.0,69.0,0.0,0.0,17.0,85.0,3.0,1.0,126.0,37.0
1400000US17031271800,2,8,87,15,12.0,2.0,1.0,109.0,258.0,29.0,0.0,4.0,98.0,0.0,8.0,30.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,31.0,177.0,,0.0,,0.0,8.0,0.0,65.0,0.0,0.0,17.0,39.0,3.0,2.0,116.0,34.0
1400000US17031280100,2,10,40,5,497.0,0.0,0.0,116.0,313.0,88.0,0.0,11.0,256.0,1.0,122.0,329.0,0.0,3.0,0.0,5.0,1.0,1.0,4.0,72.0,27.0,,0.0,,1.0,13.0,0.0,109.0,8.0,0.0,11.0,66.0,8.0,3.0,1277.0,3.0
1400000US17031280400,3,10,68,11,59.0,0.0,0.0,84.0,232.0,37.0,1.0,6.0,230.0,1.0,40.0,47.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,68.0,33.0,,0.0,,0.0,10.0,0.0,123.0,0.0,0.0,4.0,82.0,3.0,1.0,379.0,19.0
1400000US17031280800,3,9,83,11,11.0,0.0,2.0,110.0,281.0,29.0,0.0,2.0,151.0,0.0,22.0,72.0,1.0,1.0,0.0,6.0,0.0,0.0,3.0,67.0,99.0,,0.0,,0.0,11.0,0.0,79.0,0.0,0.0,10.0,48.0,5.0,1.0,184.0,23.0
1400000US17031280900,3,9,78,9,15.0,0.0,1.0,92.0,231.0,23.0,0.0,5.0,96.0,1.0,72.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,,0.0,,0.0,11.0,0.0,66.0,0.0,0.0,7.0,22.0,3.0,3.0,115.0,8.0
1400000US17031281900,3,10,44,6,307.0,1.0,1.0,99.0,197.0,42.0,0.0,11.0,196.0,1.0,64.0,412.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,63.0,127.0,,1.0,,0.0,8.0,0.0,101.0,0.0,0.0,15.0,75.0,3.0,1.0,1554.0,5.0
1400000US17031282700,3,7,86,12,29.0,0.0,0.0,100.0,283.0,94.0,0.0,7.0,208.0,1.0,33.0,74.0,1.0,4.0,0.0,4.0,3.0,0.0,0.0,124.0,34.0,,0.0,,1.0,15.0,0.0,78.0,0.0,0.0,6.0,103.0,5.0,1.0,287.0,13.0
1400000US17031282800,3,7,83,8,32.0,0.0,0.0,60.0,103.0,46.0,0.0,4.0,99.0,1.0,7.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,20.0,,1.0,,0.0,5.0,0.0,38.0,1.0,0.0,2.0,57.0,1.0,2.0,167.0,4.0
1400000US17031283100,1,10,54,11,55.0,0.0,0.0,41.0,103.0,46.0,0.0,7.0,82.0,3.0,11.0,78.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,18.0,4.0,,0.0,,1.0,8.0,0.0,44.0,0.0,0.0,4.0,35.0,0.0,2.0,157.0,2.0
1400000US17031283200,2,10,52,9,27.0,0.0,1.0,52.0,113.0,51.0,0.0,6.0,77.0,1.0,18.0,48.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,20.0,1.0,,0.0,,0.0,3.0,0.0,30.0,0.0,0.0,3.0,33.0,0.0,0.0,277.0,4.0
1400000US17031283800,3,8,48,10,14.0,0.0,0.0,111.0,224.0,50.0,0.0,7.0,117.0,2.0,27.0,49.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,27.0,16.0,,1.0,,0.0,15.0,0.0,94.0,4.0,0.0,2.0,22.0,5.0,0.0,245.0,6.0
1400000US17031290900,2,6,55,9,27.0,0.0,9.0,383.0,1002.0,214.0,7.0,11.0,501.0,1.0,64.0,131.0,13.0,26.0,0.0,33.0,2.0,2.0,1.0,177.0,727.0,,0.0,,2.0,37.0,0.0,285.0,6.0,0.0,31.0,205.0,12.0,0.0,442.0,170.0
1400000US17031291200,2,7,75,21,10.0,0.0,3.0,197.0,708.0,104.0,3.0,12.0,314.0,1.0,77.0,71.0,5.0,8.0,0.0,19.0,0.0,1.0,1.0,78.0,361.0,,0.0,,1.0,21.0,0.0,174.0,0.0,0.0,25.0,92.0,15.0,2.0,313.0,107.0
1400000US17031291600,3,6,73,6,5.0,0.0,0.0,28.0,62.0,12.0,0.0,0.0,41.0,0.0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,6.0,,0.0,,0.0,1.0,0.0,17.0,0.0,0.0,2.0,8.0,1.0,1.0,52.0,7.0
1400000US17031292200,2,5,65,17,11.0,0.0,5.0,217.0,761.0,105.0,1.0,16.0,327.0,0.0,39.0,97.0,8.0,11.0,0.0,10.0,0.0,1.0,1.0,121.0,389.0,,0.0,,0.0,25.0,0.0,199.0,1.0,0.0,13.0,136.0,9.0,1.0,293.0,67.0
1400000US17031292400,2,5,60,14,21.0,1.0,3.0,175.0,494.0,64.0,1.0,11.0,212.0,1.0,26.0,85.0,4.0,6.0,0.0,7.0,1.0,2.0,0.0,79.0,203.0,,0.0,,0.0,11.0,0.0,110.0,1.0,0.0,10.0,163.0,1.0,1.0,252.0,72.0
1400000US17031292500,2,5,50,6,42.0,2.0,10.0,221.0,630.0,76.0,2.0,18.0,364.0,6.0,39.0,102.0,2.0,10.0,0.0,15.0,0.0,3.0,0.0,131.0,342.0,,0.0,,0.0,25.0,0.0,157.0,1.0,0.0,11.0,157.0,13.0,1.0,377.0,98.0
1400000US17031300500,1,4,54,9,45.0,0.0,2.0,65.0,166.0,28.0,0.0,5.0,98.0,1.0,12.0,31.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,62.0,57.0,,0.0,,1.0,4.0,0.0,44.0,0.0,0.0,2.0,56.0,2.0,0.0,115.0,17.0
1400000US17031300600,2,4,57,11,33.0,0.0,4.0,97.0,261.0,33.0,0.0,7.0,170.0,0.0,21.0,37.0,1.0,1.0,0.0,4.0,3.0,0.0,1.0,67.0,46.0,,0.0,,1.0,13.0,0.0,79.0,0.0,0.0,15.0,48.0,10.0,1.0,154.0,18.0
1400000US17031300700,2,5,61,8,57.0,0.0,5.0,133.0,357.0,47.0,1.0,9.0,185.0,3.0,24.0,45.0,0.0,4.0,0.0,9.0,2.0,1.0,7.0,75.0,130.0,,0.0,,0.0,25.0,0.0,151.0,1.0,0.0,48.0,61.0,14.0,0.0,164.0,79.0
1400000US17031300800,2,5,63,10,76.0,0.0,6.0,156.0,406.0,50.0,1.0,7.0,196.0,2.0,22.0,59.0,0.0,3.0,0.0,13.0,1.0,1.0,14.0,60.0,125.0,,0.0,,1.0,19.0,0.0,132.0,0.0,0.0,46.0,43.0,10.0,2.0,190.0,66.0
1400000US17031300900,2,5,68,9,41.0,0.0,4.0,146.0,378.0,45.0,2.0,9.0,155.0,0.0,28.0,52.0,0.0,5.0,0.0,9.0,3.0,0.0,8.0,76.0,119.0,,1.0,,1.0,31.0,0.0,117.0,1.0,0.0,33.0,77.0,6.0,0.0,317.0,56.0
1400000US17031301100,2,6,67,9,15.0,0.0,4.0,74.0,255.0,31.0,0.0,8.0,167.0,2.0,12.0,30.0,0.0,3.0,0.0,11.0,1.0,0.0,6.0,42.0,61.0,,0.0,,0.0,22.0,0.0,74.0,0.0,0.0,30.0,20.0,7.0,1.0,151.0,56.0
1400000US17031301200,2,6,66,5,61.0,0.0,3.0,113.0,319.0,45.0,1.0,6.0,207.0,3.0,47.0,61.0,1.0,6.0,0.0,5.0,0.0,0.0,3.0,68.0,68.0,,0.0,,1.0,17.0,0.0,94.0,5.0,0.0,22.0,48.0,5.0,0.0,507.0,61.0
1400000US17031301600,1,4,55,6,51.0,0.0,1.0,99.0,280.0,52.0,0.0,9.0,134.0,1.0,13.0,45.0,0.0,4.0,0.0,2.0,2.0,0.0,6.0,63.0,59.0,,0.0,,0.0,20.0,0.0,94.0,0.0,0.0,25.0,55.0,3.0,0.0,135.0,51.0
1400000US17031301701,1,3,52,6,72.0,0.0,3.0,94.0,248.0,43.0,0.0,6.0,126.0,1.0,17.0,57.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,60.0,35.0,,0.0,,2.0,16.0,0.0,66.0,0.0,0.0,12.0,91.0,9.0,2.0,274.0,19.0
1400000US17031301702,1,4,47,4,27.0,0.0,0.0,61.0,158.0,49.0,0.0,3.0,124.0,1.0,7.0,23.0,0.0,2.0,0.0,4.0,0.0,3.0,4.0,47.0,34.0,,1.0,,0.0,19.0,0.0,64.0,0.0,0.0,8.0,41.0,9.0,1.0,91.0,23.0
1400000US17031301801,1,3,31,1,37.0,0.0,6.0,83.0,174.0,55.0,0.0,6.0,139.0,1.0,21.0,52.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,82.0,58.0,,0.0,,0.0,12.0,0.0,68.0,0.0,0.0,6.0,41.0,12.0,2.0,165.0,19.0
1400000US17031301802,1,3,45,5,88.0,0.0,6.0,127.0,306.0,53.0,1.0,8.0,197.0,2.0,25.0,53.0,0.0,3.0,0.0,1.0,0.0,4.0,8.0,84.0,81.0,,0.0,,0.0,18.0,0.0,93.0,1.0,0.0,26.0,101.0,8.0,1.0,441.0,27.0
1400000US17031301803,1,3,39,3,25.0,0.0,1.0,73.0,228.0,69.0,0.0,4.0,142.0,0.0,14.0,26.0,0.0,6.0,0.0,0.0,0.0,2.0,5.0,64.0,43.0,,0.0,,0.0,24.0,0.0,64.0,0.0,0.0,13.0,30.0,8.0,2.0,81.0,38.0
1400000US17031310200,3,9,39,12,50.0,0.0,5.0,45.0,102.0,67.0,0.0,4.0,68.0,1.0,14.0,32.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,41.0,3.0,,0.0,,0.0,2.0,0.0,37.0,0.0,0.0,2.0,24.0,3.0,1.0,122.0,7.0
1400000US17031310300,3,9,42,9,69.0,0.0,0.0,31.0,89.0,45.0,0.0,6.0,85.0,1.0,8.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,,0.0,,0.0,8.0,0.0,39.0,0.0,0.0,0.0,12.0,3.0,2.0,116.0,6.0
1400000US17031310400,3,9,43,11,24.0,0.0,1.0,30.0,59.0,16.0,0.0,5.0,66.0,0.0,2.0,19.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,12.0,7.0,,0.0,,0.0,10.0,0.0,23.0,0.0,0.0,4.0,17.0,2.0,0.0,69.0,6.0
1400000US17031310500,3,9,47,9,63.0,0.0,3.0,27.0,73.0,12.0,0.0,2.0,51.0,0.0,4.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,,0.0,,0.0,1.0,0.0,23.0,0.0,0.0,1.0,10.0,1.0,2.0,66.0,7.0
1400000US17031310600,3,9,55,9,185.0,0.0,6.0,161.0,368.0,99.0,0.0,7.0,254.0,3.0,45.0,87.0,0.0,7.0,0.0,3.0,2.0,0.0,6.0,82.0,58.0,,0.0,,0.0,11.0,0.0,128.0,1.0,0.0,17.0,59.0,12.0,0.0,383.0,28.0
1400000US17031310700,3,10,60,8,32.0,0.0,2.0,60.0,156.0,34.0,0.0,4.0,78.0,2.0,20.0,20.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,18.0,15.0,,0.0,,0.0,4.0,0.0,35.0,0.0,0.0,17.0,14.0,9.0,0.0,99.0,10.0
1400000US17031310800,2,10,62,8,100.0,1.0,6.0,102.0,226.0,49.0,1.0,7.0,168.0,0.0,18.0,66.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,47.0,50.0,,0.0,,0.0,12.0,0.0,76.0,0.0,0.0,8.0,35.0,8.0,1.0,254.0,22.0
1400000US17031310900,3,8,68,5,64.0,0.0,3.0,117.0,291.0,69.0,0.0,9.0,210.0,2.0,18.0,54.0,0.0,2.0,0.0,4.0,0.0,2.0,4.0,67.0,40.0,,0.0,,0.0,15.0,0.0,87.0,0.0,0.0,14.0,44.0,8.0,0.0,238.0,35.0
1400000US17031320100,2,7,13,4,989.0,0.0,5.0,474.0,1016.0,115.0,0.0,37.0,492.0,7.0,382.0,1433.0,0.0,1.0,1.0,13.0,5.0,4.0,14.0,125.0,120.0,,1.0,,2.0,11.0,1.0,295.0,43.0,0.0,72.0,302.0,37.0,5.0,6390.0,14.0
1400000US17031320400,1,7,15,5,654.0,0.0,5.0,324.0,806.0,56.0,1.0,25.0,299.0,5.0,316.0,1149.0,0.0,5.0,2.0,13.0,1.0,2.0,5.0,62.0,87.0,,3.0,,1.0,8.0,1.0,148.0,4.0,1.0,60.0,291.0,28.0,4.0,4731.0,18.0
1400000US17031320600,2,7,17,10,217.0,0.0,2.0,120.0,288.0,35.0,0.0,16.0,145.0,4.0,76.0,221.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,53.0,48.0,,0.0,,0.0,1.0,2.0,76.0,2.0,0.0,19.0,105.0,8.0,1.0,747.0,1.0
1400000US17031330100,1,5,22,10,438.0,1.0,6.0,385.0,978.0,158.0,1.0,27.0,472.0,3.0,297.0,885.0,1.0,3.0,0.0,15.0,3.0,3.0,6.0,203.0,55.0,,2.0,,4.0,29.0,0.0,329.0,2.0,1.0,19.0,203.0,38.0,7.0,2011.0,24.0
1400000US17031330200,3,6,32,13,27.0,0.0,0.0,104.0,240.0,26.0,0.0,7.0,160.0,0.0,47.0,225.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,45.0,45.0,,1.0,,1.0,19.0,0.0,103.0,0.0,0.0,10.0,54.0,8.0,3.0,533.0,6.0
1400000US17031340300,4,7,37,11,16.0,0.0,0.0,21.0,51.0,33.0,0.0,1.0,46.0,0.0,5.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,6.0,,0.0,,0.0,1.0,0.0,15.0,0.0,0.0,0.0,33.0,1.0,1.0,84.0,1.0
1400000US17031340400,4,7,34,9,43.0,0.0,1.0,12.0,46.0,27.0,0.0,2.0,51.0,0.0,7.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,35.0,6.0,,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,29.0,0.0,0.0,97.0,3.0
1400000US17031340500,3,6,38,12,26.0,0.0,0.0,73.0,130.0,19.0,0.0,1.0,69.0,0.0,20.0,55.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,37.0,22.0,,0.0,,0.0,4.0,0.0,42.0,0.0,0.0,6.0,87.0,1.0,0.0,236.0,9.0
1400000US17031340600,3,9,37,11,23.0,0.0,0.0,117.0,399.0,12.0,0.0,4.0,130.0,1.0,89.0,163.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,29.0,25.0,,0.0,,0.0,12.0,0.0,61.0,0.0,0.0,5.0,48.0,8.0,1.0,188.0,38.0
1400000US17031350100,3,4,29,5,5.0,0.0,0.0,14.0,50.0,9.0,1.0,3.0,69.0,0.0,11.0,50.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,2.0,,0.0,,0.0,1.0,0.0,17.0,0.0,0.0,5.0,27.0,1.0,0.0,213.0,1.0
1400000US17031350400,3,5,31,8,4.0,0.0,0.0,170.0,484.0,26.0,0.0,15.0,114.0,0.0,160.0,58.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,45.0,7.0,,0.0,,1.0,23.0,0.0,132.0,0.0,0.0,6.0,30.0,9.0,3.0,222.0,27.0
1400000US17031351000,3,5,33,5,32.0,0.0,1.0,136.0,325.0,46.0,1.0,7.0,185.0,2.0,68.0,148.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,38.0,,0.0,,0.0,8.0,0.0,102.0,0.0,0.0,3.0,140.0,7.0,1.0,837.0,15.0
1400000US17031351100,3,5,38,16,9.0,0.0,0.0,192.0,380.0,15.0,0.0,8.0,141.0,3.0,77.0,59.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,57.0,22.0,,0.0,,0.0,14.0,0.0,139.0,0.0,0.0,8.0,39.0,4.0,0.0,280.0,22.0
1400000US17031351400,3,6,39,15,21.0,0.0,0.0,121.0,294.0,21.0,0.0,6.0,147.0,0.0,31.0,91.0,1.0,5.0,0.0,3.0,2.0,2.0,1.0,47.0,75.0,,2.0,,1.0,12.0,0.0,265.0,0.0,0.0,14.0,41.0,11.0,0.0,212.0,12.0
1400000US17031351500,3,7,40,11,5.0,0.0,0.0,36.0,72.0,11.0,0.0,1.0,32.0,1.0,6.0,67.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,10.0,,0.0,,0.0,1.0,0.0,18.0,1.0,0.0,3.0,23.0,3.0,1.0,94.0,5.0
1400000US17031360200,1,4,35,12,2.0,0.0,1.0,88.0,209.0,20.0,0.0,4.0,149.0,0.0,29.0,46.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,46.0,12.0,,1.0,,0.0,8.0,0.0,70.0,0.0,0.0,1.0,46.0,6.0,0.0,188.0,15.0
1400000US17031380100,2,5,37,17,27.0,0.0,2.0,113.0,273.0,51.0,0.0,2.0,151.0,0.0,35.0,62.0,1.0,4.0,0.0,6.0,1.0,1.0,0.0,63.0,29.0,,0.0,,0.0,5.0,0.0,99.0,0.0,0.0,2.0,53.0,5.0,1.0,253.0,17.0
1400000US17031380200,2,6,39,17,20.0,0.0,0.0,40.0,103.0,33.0,0.0,3.0,78.0,1.0,16.0,53.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,7.0,,0.0,,2.0,8.0,0.0,51.0,0.0,0.0,1.0,21.0,2.0,1.0,152.0,7.0
1400000US17031380500,3,6,43,15,0.0,0.0,0.0,46.0,112.0,14.0,0.0,0.0,54.0,1.0,3.0,13.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,21.0,10.0,,0.0,,0.0,4.0,0.0,41.0,0.0,0.0,2.0,31.0,1.0,0.0,75.0,9.0
1400000US17031380700,2,7,46,15,13.0,0.0,2.0,56.0,225.0,27.0,0.0,4.0,119.0,0.0,21.0,34.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,57.0,58.0,,0.0,,1.0,9.0,0.0,74.0,0.0,0.0,0.0,36.0,5.0,1.0,194.0,9.0
1400000US17031381200,2,6,44,17,34.0,0.0,2.0,93.0,274.0,53.0,0.0,5.0,143.0,2.0,22.0,58.0,0.0,7.0,0.0,6.0,0.0,1.0,3.0,55.0,97.0,,0.0,,1.0,9.0,0.0,114.0,1.0,0.0,6.0,53.0,1.0,0.0,225.0,33.0
1400000US17031381400,2,7,45,13,28.0,0.0,1.0,137.0,367.0,40.0,0.0,8.0,161.0,0.0,30.0,102.0,0.0,3.0,0.0,15.0,2.0,2.0,2.0,84.0,137.0,,0.0,,0.0,19.0,0.0,109.0,12.0,0.0,8.0,105.0,2.0,3.0,308.0,43.0
1400000US17031381500,2,7,45,12,17.0,0.0,0.0,36.0,66.0,5.0,0.0,0.0,33.0,0.0,8.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,21.0,,0.0,,0.0,4.0,0.0,34.0,1.0,0.0,2.0,15.0,0.0,0.0,52.0,5.0
1400000US17031381800,2,6,47,14,25.0,0.0,3.0,163.0,517.0,58.0,0.0,9.0,154.0,0.0,32.0,63.0,0.0,7.0,0.0,16.0,0.0,0.0,6.0,43.0,73.0,,0.0,,0.0,5.0,0.0,100.0,44.0,0.0,12.0,68.0,12.0,4.0,220.0,23.0
1400000US17031381900,2,6,47,15,4.0,0.0,0.0,51.0,134.0,40.0,0.0,2.0,92.0,1.0,22.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,10.0,,0.0,,1.0,4.0,0.0,55.0,0.0,0.0,1.0,16.0,5.0,1.0,116.0,11.0
1400000US17031390100,1,4,29,14,34.0,0.0,1.0,56.0,127.0,20.0,0.0,3.0,53.0,2.0,15.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,,0.0,,1.0,0.0,0.0,56.0,0.0,0.0,2.0,29.0,4.0,0.0,208.0,5.0
1400000US17031390200,2,4,33,14,28.0,0.0,0.0,66.0,148.0,37.0,0.0,4.0,90.0,0.0,37.0,47.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,47.0,12.0,,0.0,,0.0,8.0,0.0,50.0,0.0,0.0,3.0,55.0,3.0,0.0,187.0,11.0
1400000US17031390300,2,4,35,17,20.0,0.0,2.0,136.0,363.0,71.0,0.0,13.0,201.0,5.0,31.0,103.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,49.0,29.0,,0.0,,1.0,16.0,0.0,131.0,0.0,0.0,4.0,68.0,9.0,1.0,252.0,18.0
1400000US17031390400,2,5,38,18,9.0,0.0,3.0,152.0,340.0,78.0,0.0,9.0,254.0,1.0,51.0,112.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,47.0,30.0,,0.0,,0.0,6.0,0.0,108.0,0.0,0.0,6.0,77.0,6.0,2.0,544.0,16.0
1400000US17031390500,1,4,35,18,1.0,0.0,0.0,24.0,66.0,18.0,0.0,1.0,40.0,0.0,16.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,2.0,34.0,2.0,0.0,111.0,2.0
1400000US17031390600,1,2,31,17,16.0,0.0,0.0,27.0,45.0,20.0,0.0,2.0,52.0,0.0,8.0,26.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,30.0,0.0,,0.0,,1.0,4.0,0.0,22.0,0.0,0.0,0.0,36.0,1.0,0.0,150.0,2.0
1400000US17031390700,0,2,24,12,37.0,0.0,1.0,105.0,193.0,47.0,0.0,8.0,146.0,1.0,27.0,155.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,88.0,21.0,,1.0,,1.0,9.0,0.0,125.0,0.0,0.0,3.0,67.0,8.0,1.0,506.0,6.0
1400000US17031400300,2,6,50,10,16.0,0.0,4.0,212.0,567.0,109.0,0.0,6.0,525.0,2.0,48.0,85.0,0.0,9.0,0.0,10.0,1.0,1.0,0.0,139.0,51.0,,0.0,,0.0,25.0,0.0,156.0,1.0,0.0,13.0,123.0,7.0,3.0,519.0,32.0
1400000US17031400400,2,6,49,8,18.0,0.0,7.0,161.0,439.0,79.0,0.0,7.0,269.0,0.0,24.0,56.0,2.0,5.0,0.0,3.0,2.0,1.0,2.0,68.0,45.0,,0.0,,1.0,17.0,0.0,136.0,0.0,0.0,14.0,81.0,5.0,1.0,297.0,36.0
